Backend,Driver,Format,RW,BS,IODepth,Numjobs,Round,BW(MiB/s),IOPS,LAT(ms),Util(%)
nvme-ssd,SCSI,xfs,write,4k,8,16,5,39.2178,10039,12.7449,99.8699
nvme-ssd,IDE,raw,write,4k,64,16,5,313.5908,80279,12.7446,99.9233
nvme-ssd,IDE,xfs,write,4k,64,16,5,193.7578,49602,20.6280,99.8766
nvme-ssd,SCSI,raw,write,4k,64,16,5,100.9717,25848,39.5741,99.9399
nvme-ssd,SCSI,xfs,write,4k,64,16,5,65.0732,16658,61.4226,99.8833
nvme-ssd,IDE,raw,write,16k,1,16,5,136.9980,8767,1.8224,99.8866
nvme-ssd,IDE,xfs,write,16k,1,16,5,52.6152,3367,4.7483,99.8716
nvme-ssd,SCSI,raw,write,16k,1,16,5,207.1211,13255,1.2052,99.8949
nvme-ssd,SCSI,xfs,write,16k,1,16,5,160.5381,10274,1.5552,99.8399
nvme-ssd,IDE,raw,write,16k,8,16,5,318.1328,20360,6.2792,99.9399
nvme-ssd,IDE,xfs,write,16k,8,16,5,173.4814,11102,11.5195,99.9183
nvme-ssd,SCSI,raw,write,16k,8,16,5,221.6494,14185,9.0215,99.9266
nvme-ssd,SCSI,xfs,write,16k,8,16,5,161.8633,10359,12.3533,99.8432
nvme-ssd,IDE,raw,write,16k,64,16,5,611.4805,39134,26.1454,99.9166
nvme-ssd,IDE,xfs,write,16k,64,16,5,230.2979,14739,69.3840,99.9003
nvme-ssd,SCSI,raw,write,16k,64,16,5,214.6504,13737,74.4281,99.9449
nvme-ssd,SCSI,xfs,write,16k,64,16,5,163.4600,10461,97.7290,99.9099
nvme-ssd,IDE,raw,write,64k,1,16,5,335.1963,5363,2.9810,99.8999
nvme-ssd,IDE,xfs,write,64k,1,16,5,163.8604,2621,6.1000,99.8733
nvme-ssd,SCSI,raw,write,64k,1,16,5,339.7832,5436,2.9410,99.9049
nvme-ssd,SCSI,xfs,write,64k,1,16,5,325.0000,5200,3.0749,99.8699
nvme-ssd,IDE,raw,write,64k,8,16,5,590.5439,9448,13.5329,99.9166
nvme-ssd,IDE,xfs,write,64k,8,16,5,296.3887,4742,26.9689,99.8749
nvme-ssd,SCSI,raw,write,64k,8,16,5,336.7900,5388,23.7104,100.0000
nvme-ssd,SCSI,xfs,write,64k,8,16,5,469.2520,7508,17.0444,99.9299
nvme-ssd,IDE,raw,write,64k,64,16,5,558.0361,8928,114.5931,99.9400
nvme-ssd,IDE,xfs,write,64k,64,16,5,93.0889,1489,685.7183,99.8771
nvme-ssd,SCSI,raw,write,64k,64,16,5,344.2217,5507,185.3748,99.9683
nvme-ssd,SCSI,xfs,write,64k,64,16,5,465.4277,7446,136.9459,99.9186
nvme-ssd,IDE,raw,write,256k,1,16,5,442.7500,1771,9.0234,99.9333
nvme-ssd,IDE,xfs,write,256k,1,16,5,260.5684,1042,15.3391,99.8833
nvme-ssd,SCSI,raw,write,256k,1,16,5,376.9951,1507,10.6079,99.9616
nvme-ssd,SCSI,xfs,write,256k,1,16,5,219.7852,879,18.1964,99.9333
nvme-ssd,IDE,raw,write,256k,8,16,5,570.6621,2282,56.0520,99.8966
nvme-ssd,IDE,xfs,write,256k,8,16,5,122.6865,490,260.4695,99.8788
nvme-ssd,SCSI,raw,write,256k,8,16,5,395.6963,1582,80.7666,99.9933
nvme-ssd,SCSI,xfs,write,256k,8,16,5,251.2598,1005,127.2193,99.8766
nvme-ssd,IDE,raw,write,256k,64,16,5,580.9492,2323,438.9728,99.9149
nvme-ssd,IDE,xfs,write,256k,64,16,5,87.1982,348,2898.4251,99.8439
nvme-ssd,SCSI,raw,write,256k,64,16,5,402.7998,1611,630.8975,99.9883
nvme-ssd,SCSI,xfs,write,256k,64,16,5,628.8096,2515,403.6612,99.9717
nvme-ssd,IDE,raw,randread,4k,1,16,5,15.1240,3871,4.1299,99.8749
nvme-ssd,IDE,xfs,randread,4k,1,16,5,14.7607,3778,4.2316,99.8833
nvme-ssd,SCSI,raw,randread,4k,1,16,5,27.6738,7084,2.2529,99.8987
nvme-ssd,SCSI,xfs,randread,4k,1,16,5,26.9131,6889,2.3181,99.8949
nvme-ssd,IDE,raw,randread,4k,8,16,5,15.1240,3871,33.0464,99.8699
nvme-ssd,IDE,xfs,randread,4k,8,16,5,14.7109,3766,33.9756,99.9032
nvme-ssd,SCSI,raw,randread,4k,8,16,5,28.3096,7247,17.6372,100.0000
nvme-ssd,SCSI,xfs,randread,4k,8,16,5,27.5303,7047,18.0947,100.0000
nvme-ssd,IDE,raw,randread,4k,64,16,5,15.1982,3890,262.6692,99.8749
nvme-ssd,IDE,xfs,randread,4k,64,16,5,14.9004,3814,267.8972,99.9233
nvme-ssd,SCSI,raw,randread,4k,64,16,5,21.7227,5561,183.6988,100.0000
nvme-ssd,SCSI,xfs,randread,4k,64,16,5,24.3447,6232,163.6298,99.9983
nvme-ssd,IDE,raw,randread,16k,1,16,5,48.8115,3123,5.1192,99.8716
nvme-ssd,IDE,xfs,randread,16k,1,16,5,48.8945,3129,5.1104,99.8833
nvme-ssd,SCSI,raw,randread,16k,1,16,5,91.9111,5882,2.7138,99.8866
nvme-ssd,SCSI,xfs,randread,16k,1,16,5,95.1689,6090,2.6211,99.8883
nvme-ssd,IDE,raw,randread,16k,8,16,5,48.7822,3122,40.9820,99.8899
nvme-ssd,IDE,xfs,randread,16k,8,16,5,48.8477,3126,40.9260,99.9049
nvme-ssd,SCSI,raw,randread,16k,8,16,5,92.7891,5938,21.4995,99.9884
nvme-ssd,SCSI,xfs,randread,16k,8,16,5,95.8730,6135,20.7817,99.9817
nvme-ssd,IDE,raw,randread,16k,64,16,5,49.5859,3173,321.8070,99.8716
nvme-ssd,IDE,xfs,randread,16k,64,16,5,49.5166,3169,322.3306,99.8949
nvme-ssd,SCSI,raw,randread,16k,64,16,5,79.9053,5113,199.6199,99.9983
nvme-ssd,SCSI,xfs,randread,16k,64,16,5,82.7734,5297,192.4683,99.9801
nvme-ssd,IDE,raw,randread,64k,1,16,5,136.6816,2186,7.3136,99.8749
nvme-ssd,IDE,xfs,randread,64k,1,16,5,143.0752,2289,6.9854,99.8699
nvme-ssd,SCSI,raw,randread,64k,1,16,5,285.1904,4563,3.5005,99.9233
nvme-ssd,SCSI,xfs,randread,64k,1,16,5,286.5645,4585,3.4827,99.9099
nvme-ssd,IDE,raw,randread,64k,8,16,5,141.7500,2268,56.4085,99.8933
nvme-ssd,IDE,xfs,randread,64k,8,16,5,146.7656,2348,54.4785,99.8783
nvme-ssd,SCSI,raw,randread,64k,8,16,5,277.1406,4434,28.7789,100.0000
nvme-ssd,SCSI,xfs,randread,64k,8,16,5,271.9014,4350,29.2776,99.9983
nvme-ssd,IDE,raw,randread,64k,64,16,5,142.6592,2282,447.1684,99.8849
nvme-ssd,IDE,xfs,randread,64k,64,16,5,148.4648,2375,429.4692,99.8783
nvme-ssd,SCSI,raw,randread,64k,64,16,5,272.5879,4361,233.7462,100.0000
nvme-ssd,SCSI,xfs,randread,64k,64,16,5,262.4727,4199,242.2622,99.9735
nvme-ssd,IDE,raw,randread,256k,1,16,5,260.2539,1041,15.3639,99.8966
nvme-ssd,IDE,xfs,randread,256k,1,16,5,263.0322,1052,15.1973,99.8899
nvme-ssd,SCSI,raw,randread,256k,1,16,5,601.5186,2406,6.6384,99.9399
nvme-ssd,SCSI,xfs,randread,256k,1,16,5,439.4170,1757,9.0844,99.9120
nvme-ssd,IDE,raw,randread,256k,8,16,5,252.8047,1011,126.4972,99.8883
nvme-ssd,IDE,xfs,randread,256k,8,16,5,260.0176,1040,122.9811,99.8716
nvme-ssd,SCSI,raw,randread,256k,8,16,5,568.3281,2273,56.1591,99.9651
nvme-ssd,SCSI,xfs,randread,256k,8,16,5,429.7686,1719,74.1417,99.9335
nvme-ssd,IDE,raw,randread,256k,64,16,5,253.8613,1015,1000.4079,99.8649
nvme-ssd,IDE,xfs,randread,256k,64,16,5,264.6221,1058,959.6696,99.8866
nvme-ssd,SCSI,raw,randread,256k,64,16,5,579.0332,2316,439.3532,99.9537
nvme-ssd,SCSI,xfs,randread,256k,64,16,5,435.6338,1742,582.7396,99.9553
nvme-ssd,IDE,raw,randwrite,4k,1,16,5,16.6885,4272,3.7425,99.9116
nvme-ssd,IDE,xfs,randwrite,4k,1,16,5,13.3389,3414,4.6825,99.8866
nvme-ssd,SCSI,raw,randwrite,4k,1,16,5,17.1045,4378,3.6478,99.9333
nvme-ssd,SCSI,xfs,randwrite,4k,1,16,5,16.5449,4235,3.7685,99.9169
nvme-ssd,IDE,raw,randwrite,4k,8,16,5,17.2812,4424,28.9175,99.8883
nvme-ssd,IDE,xfs,randwrite,4k,8,16,5,13.5713,3474,36.8222,99.8766
nvme-ssd,SCSI,raw,randwrite,4k,8,16,5,16.6592,4264,29.9381,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,8,16,5,15.7695,4037,31.6438,99.9767
nvme-ssd,IDE,raw,randwrite,4k,64,16,5,17.0205,4357,234.5438,99.9450
nvme-ssd,IDE,xfs,randwrite,4k,64,16,5,13.8818,3553,287.5008,99.8916
nvme-ssd,SCSI,raw,randwrite,4k,64,16,5,14.2539,3649,279.4817,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,64,16,5,15.3467,3928,259.5922,99.9751
nvme-ssd,IDE,raw,randwrite,16k,1,16,5,45.4902,2911,5.4931,99.9066
nvme-ssd,IDE,xfs,randwrite,16k,1,16,5,38.9219,2491,6.4203,99.8799
nvme-ssd,SCSI,raw,randwrite,16k,1,16,5,44.0605,2819,5.6630,99.8933
nvme-ssd,SCSI,xfs,randwrite,16k,1,16,5,44.6934,2860,5.5831,99.9016
nvme-ssd,IDE,raw,randwrite,16k,8,16,5,46.1494,2953,43.3161,99.9416
nvme-ssd,IDE,xfs,randwrite,16k,8,16,5,39.0361,2498,51.2069,99.8783
nvme-ssd,SCSI,raw,randwrite,16k,8,16,5,41.4990,2655,48.0882,100.0000
nvme-ssd,SCSI,xfs,randwrite,16k,8,16,5,42.9033,2745,46.4614,99.9668
nvme-ssd,IDE,raw,randwrite,16k,64,16,5,45.7734,2929,348.5622,99.8999
nvme-ssd,IDE,xfs,randwrite,16k,64,16,5,38.4297,2459,415.1839,99.8866
nvme-ssd,SCSI,raw,randwrite,16k,64,16,5,38.3184,2452,414.9067,100.0000
nvme-ssd,SCSI,xfs,randwrite,16k,64,16,5,40.4482,2588,393.3434,99.9634
nvme-ssd,IDE,raw,randwrite,64k,1,16,5,106.6221,1705,9.3750,99.9116
nvme-ssd,IDE,xfs,randwrite,64k,1,16,5,95.3994,1526,10.4770,99.9049
nvme-ssd,SCSI,raw,randwrite,64k,1,16,5,99.6426,1594,10.0152,99.9352
nvme-ssd,SCSI,xfs,randwrite,64k,1,16,5,103.9014,1662,9.6087,99.8933
nvme-ssd,IDE,raw,randwrite,64k,8,16,5,104.1504,1666,76.7663,99.9583
nvme-ssd,IDE,xfs,randwrite,64k,8,16,5,95.0850,1521,84.0637,99.9033
nvme-ssd,SCSI,raw,randwrite,64k,8,16,5,97.0508,1552,82.2209,99.9636
nvme-ssd,SCSI,xfs,randwrite,64k,8,16,5,104.8730,1677,76.0588,99.9286
nvme-ssd,IDE,raw,randwrite,64k,64,16,5,105.8994,1694,601.5540,99.9099
nvme-ssd,IDE,xfs,randwrite,64k,64,16,5,94.1523,1506,676.3819,99.8754
nvme-ssd,SCSI,raw,randwrite,64k,64,16,5,96.0391,1536,659.9364,99.9868
nvme-ssd,SCSI,xfs,randwrite,64k,64,16,5,105.3906,1686,603.0632,99.9470
nvme-ssd,IDE,raw,randwrite,256k,1,16,5,232.2568,929,17.2167,99.9216
nvme-ssd,IDE,xfs,randwrite,256k,1,16,5,178.5918,714,22.3913,99.8783
nvme-ssd,SCSI,raw,randwrite,256k,1,16,5,199.8115,799,19.9768,99.9518
nvme-ssd,SCSI,xfs,randwrite,256k,1,16,5,213.5596,854,18.7114,99.9133
nvme-ssd,IDE,raw,randwrite,256k,8,16,5,216.9023,867,147.4004,100.0000
nvme-ssd,IDE,xfs,randwrite,256k,8,16,5,178.4209,713,179.1815,99.9649
nvme-ssd,SCSI,raw,randwrite,256k,8,16,5,183.9385,735,173.2336,99.9851
nvme-ssd,SCSI,xfs,randwrite,256k,8,16,5,208.8164,835,152.5649,99.9901
nvme-ssd,IDE,raw,randwrite,256k,64,16,5,224.8379,899,1128.1740,99.8920
nvme-ssd,IDE,xfs,randwrite,256k,64,16,5,191.1660,764,1325.3275,99.8422
nvme-ssd,SCSI,raw,randwrite,256k,64,16,5,184.5547,738,1368.3310,99.9652
nvme-ssd,SCSI,xfs,randwrite,256k,64,16,5,194.7881,779,1298.8356,99.9255
nvme-ssd,IDE,raw,rw,4k,1,16,5,28.8018,7373,4.3361,99.8883
nvme-ssd,IDE,xfs,rw,4k,1,16,5,24.4648,6262,5.1054,99.8599
nvme-ssd,SCSI,raw,rw,4k,1,16,5,140.9932,36094,0.8832,99.9099
nvme-ssd,SCSI,xfs,rw,4k,1,16,5,89.8438,22999,1.3875,99.8899
nvme-ssd,IDE,raw,rw,4k,8,16,5,66.0312,16903,15.1402,99.9416
nvme-ssd,IDE,xfs,rw,4k,8,16,5,55.2676,14148,18.0863,99.8983
nvme-ssd,SCSI,raw,rw,4k,8,16,5,133.3896,34147,7.4940,99.9283
nvme-ssd,SCSI,xfs,rw,4k,8,16,5,73.3623,18780,13.6267,99.8699
nvme-ssd,IDE,raw,rw,4k,64,16,5,141.9619,36341,56.3349,99.9183
nvme-ssd,IDE,xfs,rw,4k,64,16,5,120.4512,30835,66.3683,99.9066
nvme-ssd,SCSI,raw,rw,4k,64,16,5,154.5469,39564,51.7451,99.9883
nvme-ssd,SCSI,xfs,rw,4k,64,16,5,90.2705,23109,88.5646,99.8899
nvme-ssd,IDE,raw,rw,16k,1,16,5,81.5645,5219,6.1265,99.8949
nvme-ssd,IDE,xfs,rw,16k,1,16,5,71.2500,4559,7.0126,99.8916
nvme-ssd,SCSI,raw,rw,16k,1,16,5,269.8477,17269,1.8494,99.8933
nvme-ssd,SCSI,xfs,rw,16k,1,16,5,251.9727,16125,1.9808,99.8733
nvme-ssd,IDE,raw,rw,16k,8,16,5,165.0557,10563,24.2255,99.9266
nvme-ssd,IDE,xfs,rw,16k,8,16,5,143.8838,9208,27.7942,99.8999
nvme-ssd,SCSI,raw,rw,16k,8,16,5,352.8652,22582,11.3319,99.9166
nvme-ssd,SCSI,xfs,rw,16k,8,16,5,305.1885,19531,13.1015,99.8916
nvme-ssd,IDE,raw,rw,16k,64,16,5,222.4736,14237,143.7545,99.9083
nvme-ssd,IDE,xfs,rw,16k,64,16,5,183.2148,11725,174.4641,99.8966
nvme-ssd,SCSI,raw,rw,16k,64,16,5,328.6982,21036,97.2108,99.9499
nvme-ssd,SCSI,xfs,rw,16k,64,16,5,245.7539,15728,130.0686,99.9183
nvme-ssd,IDE,raw,rw,64k,1,16,5,178.0049,2847,11.2302,99.9033
nvme-ssd,IDE,xfs,rw,64k,1,16,5,160.3369,2565,12.4693,99.8716
nvme-ssd,SCSI,raw,rw,64k,1,16,5,431.8291,6909,4.6284,99.9066
nvme-ssd,SCSI,xfs,rw,64k,1,16,5,438.0293,7007,4.5626,99.8733
nvme-ssd,IDE,raw,rw,64k,8,16,5,279.8379,4476,57.1475,99.8849
nvme-ssd,IDE,xfs,rw,64k,8,16,5,217.7402,3483,73.4528,99.8583
nvme-ssd,SCSI,raw,rw,64k,8,16,5,439.8398,7036,36.2920,99.9701
nvme-ssd,SCSI,xfs,rw,64k,8,16,5,456.0713,7296,35.0183,99.9468
nvme-ssd,IDE,raw,rw,64k,64,16,5,278.5791,4457,457.5816,99.9149
nvme-ssd,IDE,xfs,rw,64k,64,16,5,215.5283,3448,591.9082,99.8932
nvme-ssd,SCSI,raw,rw,64k,64,16,5,547.4814,8758,233.2053,99.9683
nvme-ssd,SCSI,xfs,rw,64k,64,16,5,550.3340,8805,232.1106,99.9149
nvme-ssd,IDE,raw,rw,256k,1,16,5,313.4219,1253,25.5184,99.9033
nvme-ssd,IDE,xfs,rw,256k,1,16,5,241.9414,967,33.0518,99.8883
nvme-ssd,SCSI,raw,rw,256k,1,16,5,418.4736,1673,19.1143,99.8966
nvme-ssd,SCSI,xfs,rw,256k,1,16,5,346.2070,1383,23.1032,99.8816
nvme-ssd,IDE,raw,rw,256k,8,16,5,318.4102,1272,200.8746,99.9216
nvme-ssd,IDE,xfs,rw,256k,8,16,5,228.3691,912,279.9484,99.8716
nvme-ssd,SCSI,raw,rw,256k,8,16,5,431.7285,1725,148.1681,99.9599
nvme-ssd,SCSI,xfs,rw,256k,8,16,5,339.4814,1357,188.3869,99.8616
nvme-ssd,IDE,raw,rw,256k,64,16,5,340.1582,1360,1486.1168,99.9116
nvme-ssd,IDE,xfs,rw,256k,64,16,5,250.2236,1000,2016.4013,99.8599
nvme-ssd,SCSI,raw,rw,256k,64,16,5,437.7598,1750,1161.0030,99.9383
nvme-ssd,SCSI,xfs,rw,256k,64,16,5,359.4600,1437,1415.2636,99.8716
nvme-ssd,IDE,raw,randrw,4k,1,16,5,16.0996,4120,7.7551,99.8816
nvme-ssd,IDE,xfs,randrw,4k,1,16,5,14.2578,3650,8.7608,99.8766
nvme-ssd,SCSI,raw,randrw,4k,1,16,5,20.6221,5279,6.0428,99.9169
nvme-ssd,SCSI,xfs,randrw,4k,1,16,5,20.8262,5331,5.9918,99.8983
nvme-ssd,IDE,raw,randrw,4k,8,16,5,16.1445,4132,61.9148,99.9283
nvme-ssd,IDE,xfs,randrw,4k,8,16,5,14.2393,3645,70.1926,99.8816
nvme-ssd,SCSI,raw,randrw,4k,8,16,5,20.0732,5138,49.7284,100.0000
nvme-ssd,SCSI,xfs,randrw,4k,8,16,5,19.8389,5078,50.2881,99.9618
nvme-ssd,IDE,raw,randrw,4k,64,16,5,16.2324,4155,491.9377,99.9383
nvme-ssd,IDE,xfs,randrw,4k,64,16,5,14.4033,3687,554.1982,99.9399
nvme-ssd,SCSI,raw,randrw,4k,64,16,5,17.8047,4557,447.7473,100.0000
nvme-ssd,SCSI,xfs,randrw,4k,64,16,5,18.9570,4852,420.5769,99.9651
nvme-ssd,IDE,raw,randrw,16k,1,16,5,46.5693,2980,10.7318,99.9049
nvme-ssd,IDE,xfs,randrw,16k,1,16,5,41.7393,2671,11.9713,99.8683
nvme-ssd,SCSI,raw,randrw,16k,1,16,5,57.2275,3662,8.7200,99.9266
nvme-ssd,SCSI,xfs,randrw,16k,1,16,5,54.6523,3497,9.1325,99.9216
nvme-ssd,IDE,raw,randrw,16k,8,16,5,44.6533,2857,89.5348,99.9233
nvme-ssd,IDE,xfs,randrw,16k,8,16,5,41.7178,2669,95.8365,99.9066
nvme-ssd,SCSI,raw,randrw,16k,8,16,5,55.1074,3526,72.3765,100.0000
nvme-ssd,SCSI,xfs,randrw,16k,8,16,5,57.6094,3687,69.2324,99.9668
nvme-ssd,IDE,raw,randrw,16k,64,16,5,46.9004,3001,680.5393,99.8966
nvme-ssd,IDE,xfs,randrw,16k,64,16,5,42.3438,2709,753.4920,99.8899
nvme-ssd,SCSI,raw,randrw,16k,64,16,5,52.9004,3384,602.1495,100.0000
nvme-ssd,SCSI,xfs,randrw,16k,64,16,5,54.4805,3486,585.3083,99.9784
nvme-ssd,IDE,raw,randrw,64k,1,16,5,110.0635,1760,18.1659,99.8833
nvme-ssd,IDE,xfs,randrw,64k,1,16,5,102.2070,1635,19.5568,99.8716
nvme-ssd,SCSI,raw,randrw,64k,1,16,5,133.8340,2141,14.9090,99.9369
nvme-ssd,SCSI,xfs,randrw,64k,1,16,5,140.0244,2240,14.2532,99.9383
nvme-ssd,IDE,raw,randrw,64k,8,16,5,110.0283,1760,145.3192,99.8999
nvme-ssd,IDE,xfs,randrw,64k,8,16,5,97.9004,1566,163.3218,99.8816
nvme-ssd,SCSI,raw,randrw,64k,8,16,5,129.3955,2069,123.3290,99.9884
nvme-ssd,SCSI,xfs,randrw,64k,8,16,5,137.5996,2200,115.8740,99.9601
nvme-ssd,IDE,raw,randrw,64k,64,16,5,110.3809,1765,1154.8302,99.9016
nvme-ssd,IDE,xfs,randrw,64k,64,16,5,102.6504,1641,1240.6146,99.8516
nvme-ssd,SCSI,raw,randrw,64k,64,16,5,131.0547,2096,970.3278,99.9684
nvme-ssd,SCSI,xfs,randrw,64k,64,16,5,138.3965,2214,918.6719,99.9404
nvme-ssd,IDE,raw,randrw,256k,1,16,5,227.0361,907,35.1982,99.8783
nvme-ssd,IDE,xfs,randrw,256k,1,16,5,198.0254,791,40.4364,99.8866
nvme-ssd,SCSI,raw,randrw,256k,1,16,5,277.3262,1109,28.8098,99.9533
nvme-ssd,SCSI,xfs,randrw,256k,1,16,5,263.0117,1051,30.3469,99.9369
nvme-ssd,IDE,raw,randrw,256k,8,16,5,217.0479,868,294.6000,99.9483
nvme-ssd,IDE,xfs,randrw,256k,8,16,5,183.5723,733,348.2819,99.9299
nvme-ssd,SCSI,raw,randrw,256k,8,16,5,261.1738,1044,244.1947,99.9752
nvme-ssd,SCSI,xfs,randrw,256k,8,16,5,249.6758,998,255.3378,99.9402
nvme-ssd,IDE,raw,randrw,256k,64,16,5,214.2051,856,2368.0998,99.8837
nvme-ssd,IDE,xfs,randrw,256k,64,16,5,189.7119,758,2670.5226,99.8499
nvme-ssd,SCSI,raw,randrw,256k,64,16,5,260.7139,1042,1938.6762,99.9570
nvme-ssd,SCSI,xfs,randrw,256k,64,16,5,253.0205,1011,2002.2263,99.9338
